Gene	Family
Soffic.01G0036970-1D	OFP	TFF
Soffic.01F0018460-1F	TRAF	OTR
Soffic.04G0014090-4F	Orphans	Orphans
Soffic.01G0002780-1H	Orphans	Orphans
Soffic.09G0013760-9F	MED26	OTR
Soffic.10G0017270-10E	ARR-B	TFF
Soffic.07G0017370-7B	AP2-EREBP	TFF
Soffic.09G0002470-9G	Sigma70-like	TFF
Soffic.07G0002220-7C	C3H	TFF
Soffic.05G0012260-5H	CCAAT	TFF
Soffic.04G0010520-4C	WRKY	TFF
Soffic.06G0014300-6G	ARF	TFF
Soffic.06G0011690-6A	MYB-related	TFF
Soffic.07G0012850-7B	TCP	TFF
Soffic.02B0002010-2B	WRKY	TFF
Soffic.10G0002580-10A	Top	TFF
Soffic.08G0010340-8A	MADS	TFF
Soffic.07G0003360-7A	MED26	OTR
Soffic.03G0032360-3C	bHLH	TFF
Soffic.03G0038070-3F	Orphans	Orphans
Soffic.02G0004050-2A	AP2-EREBP	TFF
Soffic.08G0011850-8A	bZIP	TFF
Soffic.04G0012470-4G	C2H2	TFF
Soffic.03G0014900-3A	Orphans	Orphans
Soffic.09G0022330-9B	Orphans	Orphans
Soffic.04H0027130-4H	AP2-EREBP	TFF
Soffic.06G0007450-6C	SET	OTR
Soffic.04G0029670-4H	MYB-related	TFF
Soffic.08G0014090-8A	C2H2	TFF
Soffic.01B0014550-1B	Orphans	Orphans
Soffic.07G0008880-7G	zf-BED	TFF
Soffic.01G0021330-1D	Orphans	Orphans
Soffic.10E0026680-10E	MBF1	OTR
Soffic.04G0031880-4C	C2C2-GATA	TFF
Soffic.09G0014800-9C	TUB	TFF
Soffic.07C0000520-7C	NAC	TFF
Soffic.03G0005140-3D	AP2-EREBP	TFF
Soffic.04G0017760-4C	Coactivator_p15	OTR
Soffic.02G0032490-2C	GNAT	OTR
Soffic.01F0005440-1F	FAR1	TFF
Soffic.03G0018380-3C	MYB	TFF
Soffic.01G0025910-1E	TFIID	TFF
Soffic.03G0022910-3B	MYB	TFF
Soffic.02G0017250-2E	AP2-EREBP	TFF
Soffic.03G0024950-3G	bZIP	TFF
Soffic.09G0001140-9E	GRAS	TFF
Soffic.01G0039410-1E	Orphans	Orphans
Soffic.07B0015370-7B	AP2-EREBP	TFF
Soffic.07B0013230-7B	NAC	TFF
Soffic.01G0020750-1E	TFIID	TFF
Soffic.03E0024830-3E	ABI3VP1	TFF
Soffic.04E0028320-4E	NOT2_3_5	OTR
Soffic.09H0013470-9H	MYB-related	TFF
Soffic.04F0014560-4F	C2H2	TFF
Soffic.02G0036840-2E	WRKY	TFF
Soffic.07G0020790-7A	CCAAT	TFF
Soffic.03G0006110-3G	AP2-EREBP	TFF
Soffic.04G0011140-4E	FAR1	TFF
Soffic.08H0006880-8H	Alfin-like	TFF
Soffic.03G0015550-3H	MYB	TFF
Soffic.03C0025400-3C	AP2-EREBP	TFF
Soffic.04G0006090-4B	PLATZ	TFF
Soffic.02G0023310-2D	bHLH	TFF
Soffic.01G0050610-1B	bHLH	TFF
Soffic.01G0007360-1A	TCP	TFF
Soffic.07G0015700-7A	FAR1	TFF
Soffic.06G0021590-6A	Orphans	Orphans
Soffic.06G0015150-6F	Trihelix	TFF
Soffic.02H0023710-2H	AP2-EREBP	TFF
Soffic.02G0026260-2F	mTERF	OTR
Soffic.01G0011150-1E	bHLH	TFF
Soffic.01B0020850-1B	SAP	TFF
Soffic.09D0017700-9D	WRKY	TFF
Soffic.03G0030640-3E	NAC	TFF
Soffic.07E0006180-7E	AP2-EREBP	TFF
Soffic.08G0013710-8A	GRAS	TFF
Soffic.04G0023450-4H	AP2-EREBP	TFF
Soffic.01G0043910-1H	AP2-EREBP	TFF
Soffic.10G0004150-10G	SET	OTR
Soffic.10G0015050-10A	DBP	TFF
Soffic.03G0003440-3C	MYB-related	TFF
Soffic.08F0004220-8F	E2F-DP	TFF
Soffic.07G0020040-7B	Pseudo_ARR-B	OTR
Soffic.01G0017240-1C	CPP	TFF
Soffic.06D0007280-6D	MADS	TFF
Soffic.06G0014040-6H	Trihelix	TFF
Soffic.02G0007340-2A	TRAF	OTR
Soffic.01G0038570-1G	ABI3VP1	TFF
Soffic.01D0020480-1D	GNAT	OTR
Soffic.01H0032120-1H	Orphans	Orphans
Soffic.02G0031290-2E	HRT	TFF
Soffic.07G0002030-7F	Orphans	Orphans
Soffic.02G0018660-2E	AP2-EREBP	TFF
Soffic.10G0023890-10A	C2H2	TFF
Soffic.05G0006140-5E	Orphans	Orphans
Soffic.01G0007500-1C	TCP	TFF
Soffic.02G0027360-2F	CAMTA	TFF
Soffic.02G0023460-2H	bHLH	TFF
Soffic.04G0010290-4C	FAR1	TFF
Soffic.06G0000130-6C	GRAS	TFF
Soffic.08G0015150-8C	CPP	TFF
Soffic.10G0008630-10G	NAC	TFF
Soffic.03E0030890-3E	WRKY	TFF
Soffic.03G0006210-3F	MYB-related	TFF
Soffic.06G0023080-6G	AP2-EREBP	TFF
Soffic.02F0036090-2F	bZIP	TFF
Soffic.03F0013000-3F	OFP	TFF
Soffic.09F0013960-9F	Alfin-like	TFF
Soffic.10G0000590-10A	MYB-related	TFF
Soffic.02G0010120-2C	MYB-related	TFF
Soffic.09G0016250-9B	AP2-EREBP	TFF
Soffic.10G0000730-10F	FAR1	TFF
Soffic.04C0024880-4C	AP2-EREBP	TFF
Soffic.10G0007910-10B	Orphans	Orphans
Soffic.05G0022270-5B	GRAS	TFF
Soffic.06G0014010-6C	C2C2-GATA	TFF
Soffic.03E0037970-3E	SET	OTR
Soffic.06B0025060-6B	AP2-EREBP	TFF
Soffic.01E0051050-1E	AP2-EREBP	TFF
Soffic.02G0039450-2H	bHLH	TFF
Soffic.04G0015730-4A	FAR1	TFF
Soffic.07D0007420-7D	Orphans	Orphans
Soffic.01H0040510-1H	NAC	TFF
Soffic.04G0021990-4D	SET	OTR
Soffic.02F0020080-2F	AP2-EREBP	TFF
Soffic.06G0019640-6C	SET	OTR
Soffic.02G0007180-2B	GNAT	OTR
Soffic.02G0023000-2G	FAR1	TFF
Soffic.02G0011390-2G	Orphans	Orphans
Soffic.02G0021340-2G	GNAT	OTR
Soffic.02H0012020-2H	C2H2	TFF
Soffic.01G0036740-1G	C2H2	TFF
Soffic.02G0026530-2E	PHD	OTR
Soffic.01H0012140-1H	bHLH	TFF
Soffic.06H0002030-6H	C2H2	TFF
Soffic.08G0012810-8C	MYB	TFF
Soffic.05G0022600-5C	C2H2	TFF
Soffic.03G0014330-3G	Orphans	Orphans
Soffic.04G0008570-4A	bHLH	TFF
Soffic.04G0024070-4C	AP2-EREBP	TFF
Soffic.01G0016460-1D	C2C2-YABBY	TFF
Soffic.02G0031060-2C	GRAS	TFF
Soffic.02G0019170-2H	zf-BED	TFF
Soffic.04G0031370-4D	PLATZ	TFF
Soffic.03F0030340-3F	bZIP	TFF
Soffic.04H0027490-4H	AP2-EREBP	TFF
Soffic.07G0010250-7B	PAS	TFF
Soffic.04G0004770-4H	MADS	TFF
Soffic.06G0007590-6G	Orphans	Orphans
Soffic.04G0004910-4G	AP2-EREBP	TFF
Soffic.08F0006940-8F	FAR1	TFF
Soffic.02G0026380-2G	mTERF	OTR
Soffic.05G0019920-5E	C2C2-Dof	TFF
Soffic.08G0013120-8F	Orphans	Orphans
Soffic.08G0004340-8E	CCAAT	TFF
Soffic.01G0009000-1A	C2C2-Dof	TFF
Soffic.07G0005870-7B	SET	OTR
Soffic.03G0034560-3F	NAC	TFF
Soffic.06H0007240-6H	GRAS	TFF
Soffic.10F0004050-10F	DBP	TFF
Soffic.02G0034510-2B	FAR1	TFF
Soffic.06G0001510-6B	Top	TFF
Soffic.08F0017300-8F	SET	OTR
Soffic.09G0009940-9D	PHD	OTR
Soffic.07G0019210-7G	C2H2	TFF
Soffic.04G0024930-4A	C2C2-CO-like	TFF
Soffic.01G0004310-1B	NAC	TFF
Soffic.01G0052060-1A	MYB	TFF
Soffic.10H0020660-10H	MADS	TFF
Soffic.09G0020870-9G	AP2-EREBP	TFF
Soffic.01G0029360-1G	NAC	TFF
Soffic.07G0005720-7C	ABI3VP1	TFF
Soffic.04G0004850-4G	ARF	TFF
Soffic.02G0014750-2H	OFP	TFF
Soffic.02F0013860-2F	AP2-EREBP	TFF
Soffic.09G0006600-9E	GNAT	OTR
Soffic.05G0008800-5F	CCAAT	TFF
Soffic.10H0018240-10H	ARID	OTR
Soffic.06G0021080-6F	Tify	TFF
Soffic.06G0016530-6C	ABI3VP1	TFF
Soffic.10G0015980-10B	MBF1	OTR
Soffic.09D0018180-9D	AUX/IAA	OTR
Soffic.09E0014930-9E	Orphans	Orphans
Soffic.08G0012960-8E	Orphans	Orphans
Soffic.07G0005640-7E	NAC	TFF
Soffic.04G0035020-4G	TCP	TFF
Soffic.08F0011790-8F	MYB	TFF
Soffic.01G0005140-1B	bHLH	TFF
Soffic.07G0006830-7A	HMG	OTR
Soffic.02B0023280-2B	bHLH	TFF
Soffic.08G0012560-8E	MYB	TFF
Soffic.01G0011810-1D	zf-BED	TFF
Soffic.07B0012060-7B	PHD	OTR
Soffic.03G0006270-3F	MYB-related	TFF
Soffic.04G0020520-4A	MYB	TFF
Soffic.01G0020200-1G	zf-C5HC2	TFF
Soffic.09G0021910-9B	SET	OTR
Soffic.01G0044250-1G	C2C2-GATA	TFF
Soffic.04D0013870-4D	zf-A20	TFF
Soffic.03H0021610-3H	NAC	TFF
Soffic.10H0018620-10H	Orphans	Orphans
Soffic.03G0013050-3C	HB	TFF
Soffic.09G0009540-9D	AP2-EREBP	TFF
Soffic.06G0002170-6H	Top	TFF
Soffic.01G0012080-1A	HB	TFF
Soffic.06G0001570-6B	ARID	OTR
Soffic.07G0017750-7D	TCP	TFF
Soffic.05G0004690-5A	Top	TFF
Soffic.10G0010650-10G	C2C2-CO-like	TFF
Soffic.06G0021540-6D	Orphans	Orphans
Soffic.06G0016010-6A	NAC	TFF
Soffic.04G0029430-4E	Orphans	Orphans
Soffic.09G0018510-9A	CPP	TFF
Soffic.08G0004770-8A	FAR1	TFF
Soffic.01G0000100-1B	ABI3VP1	TFF
Soffic.02G0033190-2E	AP2-EREBP	TFF
Soffic.03H0013770-3H	SAP	TFF
Soffic.02G0003180-2A	HB	TFF
Soffic.02G0018870-2A	MYB	TFF
Soffic.07G0007440-7B	MADS	TFF
Soffic.04C0007260-4C	Orphans	Orphans
Soffic.04G0032100-4D	bZIP	TFF
Soffic.01D0002920-1D	C2C2-GATA	TFF
Soffic.06G0024560-6G	Orphans	Orphans
Soffic.01G0014180-1B	TFIID	TFF
Soffic.01G0051600-1C	bHLH	TFF
Soffic.01G0001000-1A	WRKY	TFF
Soffic.02G0032750-2H	zf-BED	TFF
Soffic.06G0015560-6H	HMG	OTR
Soffic.06G0021940-6D	Orphans	Orphans
Soffic.04F0013970-4F	bZIP	TFF
Soffic.01G0022780-1B	TRAF	OTR
Soffic.07G0016360-7D	PLATZ	TFF
Soffic.01G0012610-1C	CCAAT	TFF
Soffic.09G0024120-9C	Orphans	Orphans
Soffic.01G0036510-1C	mTERF	OTR
Soffic.03G0033400-3A	AP2-EREBP	TFF
Soffic.04C0028110-4C	mTERF	OTR
Soffic.07G0015650-7H	Orphans	Orphans
Soffic.01E0009810-1E	PAS	TFF
Soffic.09G0004500-9E	FHA	TFF
Soffic.01H0006530-1H	TCP	TFF
Soffic.09C0021720-9C	ARF	TFF
Soffic.06G0014580-6C	AP2-EREBP	TFF
Soffic.04G0004740-4C	MADS	TFF
Soffic.02G0033720-2E	FAR1	TFF
Soffic.03E0008950-3E	NAC	TFF
Soffic.01G0018950-1B	Top	TFF
Soffic.03G0004050-3C	C2H2	TFF
Soffic.01G0015110-1A	MYB-related	TFF
Soffic.03G0023310-3A	bHLH	TFF
Soffic.02G0036700-2E	FAR1	TFF
Soffic.08H0005190-8H	MYB	TFF
Soffic.01G0018550-1B	GNAT	OTR
Soffic.01G0013310-1B	HB	TFF
Soffic.07C0006010-7C	ABI3VP1	TFF
Soffic.04G0004320-4G	AP2-EREBP	TFF
Soffic.04G0013850-4G	WRKY	TFF
Soffic.02E0029890-2E	NAC	TFF
Soffic.04G0006120-4D	GRAS	TFF
Soffic.05G0007610-5D	MYB	TFF
Soffic.07G0003490-7D	bHLH	TFF
Soffic.10G0022980-10F	Orphans	Orphans
Soffic.05G0015900-5E	Orphans	Orphans
Soffic.04G0022890-4A	GRAS	TFF
Soffic.04G0021940-4A	C2C2-YABBY	TFF
Soffic.04G0032350-4A	AUX/IAA	OTR
Soffic.01G0014340-1A	FAR1	TFF
Soffic.06G0010240-6C	SWI/SNF-SWI3	OTR
Soffic.04G0025090-4G	FAR1	TFF
Soffic.10G0020160-10G	CCAAT	TFF
Soffic.06G0006790-6A	Tify	TFF
Soffic.02G0036670-2B	MED26	OTR
Soffic.01G0032710-1E	MED26	OTR
Soffic.03G0005210-3G	MYB-related	TFF
Soffic.09G0016670-9G	TCP	TFF
Soffic.03E0025430-3E	OFP	TFF
Soffic.05G0009180-5E	MYB	TFF
Soffic.08B0014670-8B	C2H2	TFF
Soffic.01G0025860-1C	C2C2-Dof	TFF
Soffic.07G0016580-7E	RB	OTR
Soffic.05G0008710-5D	AP2-EREBP	TFF
Soffic.01G0000450-1C	Orphans	Orphans
Soffic.04H0023270-4H	WRKY	TFF
Soffic.05G0005080-5G	FHA	TFF
Soffic.04G0018540-4B	bHLH	TFF
Soffic.08G0001300-8D	Orphans	Orphans
Soffic.10G0006220-10B	BSD	TFF
Soffic.09G0014080-9G	AUX/IAA	OTR
Soffic.04G0031000-4G	AP2-EREBP	TFF
Soffic.07G0013050-7A	MYB	TFF
Soffic.07G0010450-7F	zf-HD	TFF
Soffic.04F0006030-4F	AP2-EREBP	TFF
Soffic.06G0019940-6A	Orphans	Orphans
Soffic.04G0018940-4B	zf-BED	TFF
Soffic.05G0020590-5E	MYB	TFF
Soffic.07E0004500-7E	bZIP	TFF
Soffic.02H0017010-2H	MYB	TFF
Soffic.09G0009570-9F	GRAS	TFF
Soffic.01G0038910-1G	Orphans	Orphans
Soffic.06G0018960-6D	Orphans	Orphans
Soffic.02G0023120-2E	SRS	TFF
Soffic.02G0004390-2F	CPP	TFF
Soffic.03C0028610-3C	MYB	TFF
Soffic.03H0036810-3H	C2C2-GATA	TFF
Soffic.01F0036800-1F	C2C2-Dof	TFF
Soffic.07G0015840-7A	PLATZ	TFF
Soffic.02G0027830-2B	PHD	OTR
Soffic.07G0007830-7H	Orphans	Orphans
Soffic.03G0000960-3G	PHD	OTR
Soffic.04G0013970-4G	bHLH	TFF
Soffic.03G0019340-3G	Orphans	Orphans
Soffic.03G0005430-3A	FAR1	TFF
Soffic.03E0006130-3E	MYB	TFF
Soffic.02G0037960-2A	MYB	TFF
Soffic.07G0016810-7B	TCP	TFF
Soffic.01E0047090-1E	bHLH	TFF
Soffic.08G0005750-8E	MYB	TFF
Soffic.03G0006020-3F	MADS	TFF
Soffic.09G0002830-9A	HB	TFF
Soffic.10G0001030-10D	MYB	TFF
Soffic.03G0009000-3G	NAC	TFF
Soffic.09G0020390-9G	WRKY	TFF
Soffic.10G0016830-10F	zf-BED	TFF
Soffic.04G0008470-4E	MYB-related	TFF
Soffic.01G0023520-1G	AP2-EREBP	TFF
Soffic.09G0013990-9A	Alfin-like	TFF
Soffic.04G0023200-4A	AP2-EREBP	TFF
Soffic.01G0029520-1F	CCAAT	TFF
Soffic.02E0013480-2E	Orphans	Orphans
Soffic.04G0028820-4B	bZIP	TFF
Soffic.04G0000720-4C	CSD	TFF
Soffic.01G0031610-1C	Orphans	Orphans
Soffic.04G0026640-4A	TCP	TFF
Soffic.05F0003030-5F	Orphans	Orphans
Soffic.04G0027320-4A	bHLH	TFF
Soffic.03G0003870-3B	HMG	OTR
Soffic.06C0002800-6C	Orphans	Orphans
Soffic.09G0002310-9D	Orphans	Orphans
Soffic.06G0009120-6C	NAC	TFF
Soffic.10G0013710-10G	CPP	TFF
Soffic.06G0015120-6A	C2C2-YABBY	TFF
Soffic.06G0014430-6E	Orphans	Orphans
Soffic.03F0017310-3F	bHLH	TFF
Soffic.09G0003560-9F	MADS	TFF
Soffic.10G0015440-10E	bHLH	TFF
Soffic.04G0015790-4D	NAC	TFF
Soffic.05G0006760-5H	Orphans	Orphans
Soffic.10G0001700-10A	AP2-EREBP	TFF
Soffic.02H0006560-2H	TRAF	OTR
Soffic.10G0013680-10B	CPP	TFF
Soffic.08G0014120-8G	LIM	TFF
Soffic.01G0020510-1D	FAR1	TFF
Soffic.03D0027100-3D	BSD	TFF
Soffic.10G0020070-10F	ARF	TFF
Soffic.07G0003940-7E	MYB	TFF
Soffic.10G0021670-10G	ARF	TFF
Soffic.01G0015470-1D	AP2-EREBP	TFF
Soffic.01G0034630-1H	Jumonji	OTR
Soffic.06G0013080-6B	C1-4-t1	TFF
Soffic.07G0007500-7G	TRAF	OTR
Soffic.01G0045960-1B	AP2-EREBP	TFF
Soffic.02G0036120-2A	C3H	TFF
Soffic.04G0018680-4B	zf-BED	TFF
Soffic.04G0009910-4G	BES1	TFF
Soffic.06G0005530-6C	E2F-DP	TFF
Soffic.07G0007840-7H	Orphans	Orphans
Soffic.05G0012270-5G	WRKY	TFF
Soffic.10G0011300-10D	Orphans	Orphans
Soffic.01E0006650-1E	TRAF	OTR
Soffic.07G0007900-7G	Tify	TFF
Soffic.03G0017430-3H	WRKY	TFF
Soffic.09G0012070-9E	bZIP	TFF
Soffic.01G0051160-1B	HB	TFF
Soffic.06G0003190-6E	MYB	TFF
Soffic.02G0028210-2C	C2C2-Dof	TFF
Soffic.02G0020200-2D	NAC	TFF
Soffic.03G0035990-3C	Top	TFF
Soffic.08B0010270-8B	bZIP	TFF
Soffic.03G0019440-3C	C3H	TFF
Soffic.04G0002360-4D	SWI/SNF-BAF60b	OTR
Soffic.01G0025490-1F	C2H2	TFF
Soffic.01E0047250-1E	Orphans	Orphans
Soffic.01G0018010-1E	ABI3VP1	TFF
Soffic.07D0022160-7D	bZIP	TFF
Soffic.01G0017280-1A	C2H2	TFF
Soffic.08G0017670-8F	ABI3VP1	TFF
Soffic.05B0010140-5B	AP2-EREBP	TFF
Soffic.10H0018230-10H	ARID	OTR
Soffic.09G0014560-9F	MYB	TFF
Soffic.03G0002560-3G	TRAF	OTR
Soffic.03H0004150-3H	MYB-related	TFF
Soffic.01G0011710-1E	zf-BED	TFF
Soffic.10H0010770-10H	PBF-2-like	TFF
Soffic.04G0024540-4A	GNAT	OTR
Soffic.05G0020650-5G	C2H2	TFF
Soffic.09G0009530-9D	AP2-EREBP	TFF
Soffic.03G0008260-3C	MYB-related	TFF
Soffic.07G0010040-7G	zf-BED	TFF
Soffic.01G0003810-1D	C2C2-Dof	TFF
Soffic.06G0010950-6F	NAC	TFF
Soffic.05G0002200-5E	MYB	TFF
Soffic.01G0041840-1E	EIL	TFF
Soffic.09G0014960-9F	bZIP	TFF
Soffic.01G0024870-1A	OFP	TFF
Soffic.05G0021090-5G	C2H2	TFF
Soffic.03G0015830-3C	Orphans	Orphans
Soffic.04G0030900-4E	MYB-related	TFF
Soffic.05G0015990-5A	Orphans	Orphans
Soffic.06G0002360-6A	ARF	TFF
Soffic.01G0028810-1G	OFP	TFF
Soffic.06D0012960-6D	AP2-EREBP	TFF
Soffic.09G0023030-9H	Orphans	Orphans
Soffic.04G0023510-4B	C2C2-GATA	TFF
Soffic.07G0006840-7A	ABI3VP1	TFF
Soffic.09H0014650-9H	MYB-related	TFF
Soffic.06G0013570-6B	NAC	TFF
Soffic.04G0014510-4F	Orphans	Orphans
Soffic.07G0012370-7E	BSD	TFF
Soffic.10G0010460-10G	zf-BED	TFF
Soffic.10G0004930-10B	TRAF	OTR
Soffic.10G0008640-10H	AP2-EREBP	TFF
Soffic.03G0017840-3B	MYB-related	TFF
Soffic.06G0012310-6A	bHLH	TFF
Soffic.10G0004330-10C	mTERF	OTR
Soffic.01H0007670-1H	WRKY	TFF
Soffic.09C0008410-9C	AP2-EREBP	TFF
Soffic.04G0018400-4G	MED26	OTR
Soffic.04B0022700-4B	Orphans	Orphans
Soffic.03G0014950-3B	bZIP	TFF
Soffic.03G0010200-3D	C3H	TFF
Soffic.05G0012170-5F	GRAS	TFF
Soffic.01D0002280-1D	FAR1	TFF
Soffic.04G0031840-4A	MYB-related	TFF
Soffic.02G0021600-2D	AP2-EREBP	TFF
Soffic.06G0018940-6G	Orphans	Orphans
Soffic.07G0007720-7B	SET	OTR
Soffic.01G0024950-1A	TRAF	OTR
Soffic.04G0011350-4A	Tudor-knot	OTR
Soffic.09F0011570-9F	bZIP	TFF
Soffic.01G0004830-1G	NAC	TFF
Soffic.05F0004300-5F	bZIP	TFF
Soffic.05F0012270-5F	AP2-EREBP	TFF
Soffic.01G0039910-1A	MYB-related	TFF
Soffic.02G0002980-2C	zf-BED	TFF
Soffic.02G0023280-2D	bHLH	TFF
Soffic.10G0006070-10B	TRAF	OTR
Soffic.03G0019360-3D	MADS	TFF
Soffic.03G0000940-3D	AP2-EREBP	TFF
Soffic.02H0033750-2H	SAP	TFF
Soffic.04H0023020-4H	Orphans	Orphans
Soffic.06G0017590-6F	ABI3VP1	TFF
Soffic.01H0019060-1H	Tify	TFF
Soffic.04E0032200-4E	TCP	TFF
Soffic.01G0000960-1A	MYB-related	TFF
Soffic.04G0024610-4H	bHLH	TFF
Soffic.03G0017370-3G	WRKY	TFF
Soffic.04G0023570-4B	Trihelix	TFF
Soffic.10G0000470-10G	ABI3VP1	TFF
Soffic.01G0039850-1A	MYB	TFF
Soffic.10E0005820-10E	ARR-B	TFF
Soffic.02G0022740-2C	MYB-related	TFF
Soffic.03G0008920-3B	NAC	TFF
Soffic.02G0022620-2E	AP2-EREBP	TFF
Soffic.03G0018600-3B	bHLH	TFF
Soffic.03G0032640-3E	Orphans	Orphans
Soffic.03G0003190-3C	C2C2-Dof	TFF
Soffic.07G0016480-7A	C2H2	TFF
Soffic.01G0041700-1E	NAC	TFF
Soffic.04G0028940-4G	mTERF	OTR
Soffic.02F0035710-2F	ABI3VP1	TFF
Soffic.01G0011770-1E	HB	TFF
Soffic.02B0024180-2B	AP2-EREBP	TFF
Soffic.02D0036020-2D	bZIP	TFF
Soffic.08G0012440-8B	C2C2-Dof	TFF
Soffic.03G0026460-3G	Orphans	Orphans
Soffic.04G0028800-4H	Orphans	Orphans
Soffic.03G0038510-3A	Orphans	Orphans
Soffic.08E0006080-8E	FAR1	TFF
Soffic.04G0021100-4A	ARF	TFF
Soffic.01G0026550-1C	Tify	TFF
Soffic.10G0004440-10F	Orphans	Orphans
Soffic.02H0021090-2H	CCAAT	TFF
Soffic.01G0018070-1E	ABI3VP1	TFF
Soffic.02G0028480-2G	zf-BED	TFF
Soffic.03G0032340-3G	MADS	TFF
Soffic.02G0013700-2D	AP2-EREBP	TFF
Soffic.05G0018670-5A	bHLH	TFF
Soffic.10G0024600-10A	C2H2	TFF
Soffic.09G0005610-9G	Alfin-like	TFF
Soffic.03G0036520-3E	ABI3VP1	TFF
Soffic.05G0016800-5C	C2C2-Dof	TFF
Soffic.03G0020910-3B	C2C2-Dof	TFF
Soffic.02G0033930-2A	FAR1	TFF
Soffic.06G0017850-6A	OFP	TFF
Soffic.09G0015350-9C	MYB	TFF
Soffic.01G0015750-1A	Orphans	Orphans
Soffic.06H0002040-6H	C2H2	TFF
Soffic.01B0037590-1B	bZIP	TFF
Soffic.01G0009750-1C	WRKY	TFF
Soffic.05G0014090-5B	GRAS	TFF
Soffic.02C0038020-2C	TUB	TFF
Soffic.04C0028750-4C	bHLH	TFF
Soffic.01C0033410-1C	C2H2	TFF
Soffic.08G0004580-8G	AP2-EREBP	TFF
Soffic.04C0010640-4C	NAC	TFF
Soffic.01G0013140-1H	C2C2-YABBY	TFF
Soffic.04G0012880-4C	FAR1	TFF
Soffic.05G0015570-5F	MYB	TFF
Soffic.10G0025960-10G	C2H2	TFF
Soffic.01G0009260-1C	SWI/SNF-BAF60b	OTR
Soffic.01G0025470-1A	Orphans	Orphans
Soffic.07G0012610-7G	TRAF	OTR
Soffic.01D0016790-1D	MYB	TFF
Soffic.01F0016440-1F	Orphans	Orphans
Soffic.06F0002550-6F	Orphans	Orphans
Soffic.01H0020430-1H	ARID	OTR
Soffic.08G0000240-8G	SAP	TFF
Soffic.09G0010480-9A	Orphans	Orphans
Soffic.05B0012500-5B	SAP	TFF
Soffic.01G0047450-1A	Pseudo_ARR-B	OTR
Soffic.06G0019100-6A	WRKY	TFF
Soffic.03G0021870-3G	zf-BED	TFF
Soffic.03G0011360-3D	MYB-related	TFF
Soffic.01H0030060-1H	AP2-EREBP	TFF
Soffic.01G0031910-1A	ABI3VP1	TFF
Soffic.06G0018350-6B	Orphans	Orphans
Soffic.07G0007550-7C	Orphans	Orphans
Soffic.09G0001130-9E	GRAS	TFF
Soffic.09G0006450-9G	AUX/IAA	OTR
Soffic.10G0023450-10G	FAR1	TFF
Soffic.05G0015540-5D	Jumonji	OTR
Soffic.01H0046210-1H	C2C2-GATA	TFF
Soffic.08F0005200-8F	TCP	TFF
Soffic.07G0018130-7B	bHLH	TFF
Soffic.07B0016600-7B	SRS	TFF
Soffic.04G0030560-4G	MYB-related	TFF
Soffic.04G0035210-4G	ABI3VP1	TFF
Soffic.07G0010420-7A	CCAAT	TFF
Soffic.01G0005500-1B	WRKY	TFF
Soffic.10G0009030-10D	NAC	TFF
Soffic.06G0002600-6A	FAR1	TFF
Soffic.01G0010670-1C	HSF	TFF
Soffic.01G0053240-1A	MYB-related	TFF
Soffic.01G0013110-1C	Orphans	Orphans
Soffic.02G0002930-2A	AP2-EREBP	TFF
Soffic.07G0007490-7G	NAC	TFF
Soffic.04G0010280-4D	Orphans	Orphans
Soffic.02G0030950-2G	AP2-EREBP	TFF
Soffic.10G0018830-10C	HB	TFF
Soffic.05G0011730-5A	SAP	TFF
Soffic.08G0011250-8A	PHD	OTR
Soffic.02G0004160-2H	SET	OTR
Soffic.03G0009290-3C	bHLH	TFF
Soffic.02G0029470-2H	FAR1	TFF
Soffic.10G0005560-10D	zf-MIZ	OTR
Soffic.01G0015360-1H	MYB	TFF
Soffic.05G0002750-5G	GRAS	TFF
Soffic.01F0005720-1F	bZIP	TFF
Soffic.02E0022930-2E	AUX/IAA	OTR
Soffic.10G0006290-10A	GRF	TFF
Soffic.09G0009760-9H	MADS	TFF
Soffic.02G0034120-2C	MADS	TFF
Soffic.01G0024650-1C	TRAF	OTR
Soffic.04B0005640-4B	Orphans	Orphans
Soffic.01G0027330-1F	FAR1	TFF
Soffic.07G0014210-7G	MYB	TFF
Soffic.01G0014870-1D	FAR1	TFF
Soffic.04G0025060-4A	Orphans	Orphans
Soffic.10G0008020-10F	E2F-DP	TFF
Soffic.03G0026430-3D	C2C2-Dof	TFF
Soffic.05B0008770-5B	Alfin-like	TFF
Soffic.01G0033060-1H	NAC	TFF
Soffic.10G0017950-10E	PLATZ	TFF
Soffic.03C0020430-3C	zf-BED	TFF
Soffic.05G0022160-5B	GRAS	TFF
Soffic.08G0007280-8E	Orphans	Orphans
Soffic.05G0013360-5E	FAR1	TFF
Soffic.04G0034370-4D	MYB-related	TFF
Soffic.02G0021360-2D	zf-A20	TFF
Soffic.02G0022710-2H	SBP	TFF
Soffic.04C0021290-4C	FAR1	TFF
Soffic.09G0019970-9G	DDT	OTR
Soffic.01G0003840-1F	TFIIS	TFF
Soffic.04G0023320-4B	MYB	TFF
Soffic.06G0021250-6H	TRAF	OTR
Soffic.01G0016330-1C	ABI3VP1	TFF
Soffic.03G0019600-3D	MYB	TFF
Soffic.08G0006680-8G	Alfin-like	TFF
Soffic.09G0015630-9D	Orphans	Orphans
Soffic.01G0016440-1G	Orphans	Orphans
